_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees,corrDirection,endX1,endY1,endX1Norm,endY1Norm,endX1NormToHandle,saccLat1,endX2,endY2,endX2Norm,endY2Norm,endX2NormToHandle,saccLat2,endX3,endY3,endX3Norm,endY3Norm,endX3NormToHandle,saccLat3
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,523.0,523.0,0.0,0.0,523.0,0.0,5.0,523.0,0.0,0.0,0.0,523.0,5.0,0.0,523.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,414.329636534,psycho,bouton 1,bouton 2,French,black,32.0,E,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,29.0,asymm_kitchen_sharpeningsteel,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-22.2082942494,22.2082942494,384.0,0.0,384.0,-219.0,-7.0,correction towardsHandle,87.0,229.0,0.479779411765,9.54166666667,-0.479779411765,94.9,-21.0,219.0,-0.115808823529,9.125,0.115808823529,160.4,37.0,211.0,0.204044117647,8.79166666667,-0.204044117647,2244.1
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,524.0,524.0,0.0,0.0,524.0,0.0,5.0,524.0,0.0,0.0,0.0,524.0,5.0,0.0,524.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,413.005849537,psycho,bouton 1,bouton 2,French,black,32.0,A,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,ruler,NA,NA,30.0,symm_garage_ruler,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,11.9365197342,-11.9365197342,384.0,0.0,384.0,-209.0,-7.0,correction awayHandle,38.0,208.0,0.215094339623,6.36734693878,0.215094339623,184.5,64.0,211.0,0.362264150943,6.45918367347,0.362264150943,4143.8,,,,,,
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,525.0,525.0,0.0,0.0,525.0,0.0,5.0,525.0,0.0,0.0,0.0,525.0,5.0,0.0,525.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,402.667063139,psycho,bouton 1,bouton 2,French,black,32.0,E,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,31.0,asymm_garage_hammer,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,47.7368632756,-47.7368632756,384.0,0.0,384.0,-193.0,-6.0,correction awayHandle,0.0,189.0,0.0,2.9378238342,-0,168.1,37.0,204.0,0.223340040241,3.17098445596,-0.223340040241,3451.3,,,,,,
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,526.0,526.0,0.0,0.0,526.0,0.0,5.0,526.0,0.0,0.0,0.0,526.0,5.0,0.0,526.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,429.989859586,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,wrench,NA,NA,29.0,asymm_garage_wrench,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,12.2379499064,-12.2379499064,384.0,0.0,384.0,-205.0,-7.0,correction awayHandle,-82.0,210.0,-0.465909090909,6.5625,0.465909090909,91.3,-20.0,201.0,-0.113636363636,6.28125,0.113636363636,419.1,-25.0,209.0,-0.142045454545,6.53125,0.142045454545,2376.2
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,527.0,527.0,0.0,0.0,527.0,0.0,5.0,527.0,0.0,0.0,0.0,527.0,5.0,0.0,527.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,400.267692422,psycho,bouton 1,bouton 2,French,black,32.0,E,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,fork,NA,NA,31.0,asymm_kitchen_fork,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,31.5657354875,-31.5657354875,384.0,0.0,384.0,202.0,5.0,correction awayHandle,17.0,-196.0,0.0909090909091,-6.0618556701,-0.0909090909091,234.1,50.0,-208.0,0.267379679144,-6.43298969072,-0.267379679144,4148.0,,,,,,
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,528.0,528.0,0.0,0.0,528.0,0.0,5.0,528.0,0.0,0.0,0.0,528.0,5.0,0.0,528.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,360.844422225,psycho,bouton 1,bouton 2,French,black,32.0,B,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,carrot,NA,NA,28.0,symm_kitchen_carrot,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,7.5737207373,-7.5737207373,384.0,0.0,384.0,194.0,5.0,correction awayHandle,-70.0,-199.0,-0.483870967742,-6.09183673469,-0.483870967742,91.5,12.0,-197.0,0.0829493087558,-6.0306122449,0.0829493087558,248.3,-11.0,-215.0,-0.0760368663594,-6.58163265306,-0.0760368663594,2299.6
NA,NA,control,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,529.0,529.0,0.0,0.0,529.0,0.0,5.0,529.0,0.0,0.0,0.0,529.0,5.0,0.0,529.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,428.677596021,psycho,bouton 1,bouton 2,French,black,32.0,F,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,29.0,asymm_kitchen_knife,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-1.8152410452,1.8152410452,384.0,0.0,384.0,236.0,6.0,correction awayHandle,-59.0,-240.0,-0.334593572779,-11.25,0.334593572779,229.5,-25.0,-241.0,-0.141776937618,-11.296875,0.141776937618,4171.0,,,,,,
NA,NA,control,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,530.0,530.0,0.0,0.0,530.0,0.0,5.0,530.0,0.0,0.0,0.0,530.0,5.0,0.0,530.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,378.795270319,psycho,bouton 1,bouton 2,French,black,32.0,F,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,leveller,NA,NA,30.0,symm_garage_leveller,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,3.8552939967,-3.8552939967,384.0,0.0,384.0,-204.0,-6.0,correction awayHandle,-29.0,206.0,-0.174698795181,5.42105263158,0.174698795181,92.0,-55.0,205.0,-0.331325301205,5.39473684211,0.331325301205,92.1,47.0,204.0,0.28313253012,5.36842105263,-0.28313253012,153.4
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,531.0,531.0,0.0,0.0,531.0,0.0,5.0,531.0,0.0,0.0,0.0,531.0,5.0,0.0,531.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,358.386002099,psycho,bouton 1,bouton 2,French,black,32.0,E,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel2,NA,NA,30.0,asymm_garage_chisel2,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,3.6930493496,-3.6930493496,384.0,0.0,384.0,215.0,6.0,correction awayHandle,-9.0,-205.0,-0.0519230769231,-6.98863636364,0.0519230769231,201.6,33.0,-215.0,0.190384615385,-7.32954545455,-0.190384615385,4219.4,,,,,,
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,532.0,532.0,0.0,0.0,532.0,0.0,5.0,532.0,0.0,0.0,0.0,532.0,5.0,0.0,532.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,406.254436828,psycho,bouton 1,bouton 2,French,black,32.0,E,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,31.0,asymm_garage_paintbrush,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,34.2252274893,-34.2252274893,384.0,0.0,384.0,-230.0,-7.0,correction awayHandle,31.0,228.0,0.175803402647,7.05154639175,-0.175803402647,208.9,,,,,,,,,,,,
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,533.0,533.0,0.0,0.0,533.0,0.0,5.0,533.0,0.0,0.0,0.0,533.0,5.0,0.0,533.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,422.870343766,psycho,bouton 1,bouton 2,French,black,32.0,A,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,29.0,asymm_kitchen_washingbrush,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-24.7741455651,24.7741455651,384.0,0.0,384.0,-219.0,-7.0,correction awayHandle,80.0,212.0,0.453686200378,4.89230769231,0.453686200378,227.0,,,,,,,,,,,,
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,534.0,534.0,0.0,0.0,534.0,0.0,5.0,534.0,0.0,0.0,0.0,534.0,5.0,0.0,534.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,422.938347509,psycho,bouton 1,bouton 2,French,black,32.0,A,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,29.0,asymm_garage_mallet,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-27.0870747767,27.0870747767,384.0,0.0,384.0,234.0,6.0,correction awayHandle,85.0,-225.0,0.522540983607,-3.375,0.522540983607,174.0,51.0,-240.0,0.313524590164,-3.6,0.313524590164,3805.8,,,,,,
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,535.0,535.0,0.0,0.0,535.0,0.0,5.0,535.0,0.0,0.0,0.0,535.0,5.0,0.0,535.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,345.93645538,psycho,bouton 1,bouton 2,French,black,32.0,B,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,30.0,asymm_kitchen_spoon2,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-15.6887769186,15.6887769186,384.0,0.0,384.0,210.0,6.0,correction awayHandle,-46.0,-204.0,-0.261363636364,-4.78125,-0.261363636364,90.2,1.0,-208.0,0.00568181818182,-4.875,0.00568181818182,1958.9,-10.0,-231.0,-0.0568181818182,-5.4140625,-0.0568181818182,3372.6
NA,NA,control,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,536.0,536.0,0.0,0.0,536.0,0.0,5.0,536.0,0.0,0.0,0.0,536.0,5.0,0.0,536.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,379.252041438,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,29.0,asymm_kitchen_spoon,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-13.4578679943,13.4578679943,384.0,0.0,384.0,203.0,5.0,correction awayHandle,-44.0,-198.0,-0.23869801085,-7.33333333333,-0.23869801085,219.1,-17.0,-205.0,-0.0922242314647,-7.59259259259,-0.0922242314647,4220.3,,,,,,
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,537.0,537.0,0.0,0.0,537.0,0.0,5.0,537.0,0.0,0.0,0.0,537.0,5.0,0.0,537.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,363.903265553,psycho,bouton 1,bouton 2,French,black,32.0,B,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,screwdriver,NA,NA,31.0,asymm_garage_screwdriver,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,52.2942797261,-52.2942797261,384.0,0.0,384.0,217.0,6.0,correction towardsHandle,-38.0,-208.0,-0.21550094518,-7.7037037037,-0.21550094518,360.0,-105.0,-210.0,-0.595463137996,-7.77777777778,-0.595463137996,757.3,,,,,,
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,538.0,538.0,0.0,0.0,538.0,0.0,5.0,538.0,0.0,0.0,0.0,538.0,5.0,0.0,538.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,425.741233488,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,roller,NA,NA,32.0,symm_kitchen_roller,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-8.2230146991,8.2230146991,384.0,0.0,384.0,-206.0,-7.0,correction awayHandle,-32.0,214.0,-0.171122994652,7.92592592593,0.171122994652,212.7,,,,,,,,,,,,
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,539.0,539.0,0.0,0.0,539.0,0.0,5.0,539.0,0.0,0.0,0.0,539.0,5.0,0.0,539.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,295.413023836,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,31.0,asymm_kitchen_peeler,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-3.9751845897,3.9751845897,384.0,0.0,384.0,-190.0,-6.0,correction awayHandle,-47.0,193.0,-0.324884792627,8.77272727273,0.324884792627,90.8,11.0,192.0,0.0760368663594,8.72727272727,-0.0760368663594,453.4,-7.0,192.0,-0.0483870967742,8.72727272727,0.0483870967742,2470.3
NA,NA,opposite,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,540.0,540.0,0.0,0.0,540.0,0.0,5.0,540.0,0.0,0.0,0.0,540.0,5.0,0.0,540.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,332.859203272,psycho,bouton 1,bouton 2,French,black,32.0,B,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,ruler,NA,NA,31.0,symm_garage_ruler,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-13.6840295066,13.6840295066,384.0,0.0,384.0,-204.0,-6.0,correction awayHandle,-36.0,213.0,-0.203773584906,6.52040816327,-0.203773584906,180.3,-64.0,205.0,-0.362264150943,6.27551020408,-0.362264150943,4174.3,,,,,,
NA,NA,control,NA,white,6.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,5.0,5.0,541.0,541.0,0.0,0.0,541.0,0.0,5.0,541.0,0.0,0.0,0.0,541.0,5.0,0.0,541.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,480.65411978,psycho,bouton 1,bouton 2,French,black,32.0,F,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,32.0,asymm_garage_hammer,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,49.2380396484,-49.2380396484,384.0,0.0,384.0,-175.0,-6.0,correction awayHandle,0.0,176.0,0.0,2.73575129534,-0,92.8,-79.0,172.0,-0.476861167002,2.67357512953,0.476861167002,272.5,39.0,199.0,0.235412474849,3.0932642487,-0.235412474849,2844.3
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,542.0,542.0,0.0,0.0,542.0,0.0,5.0,542.0,0.0,0.0,0.0,542.0,5.0,0.0,542.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,422.979782098,psycho,bouton 1,bouton 2,French,black,32.0,C,right,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,carrot,NA,NA,29.0,symm_kitchen_carrot,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,symm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-11.7403457719,11.7403457719,384.0,0.0,384.0,184.0,5.0,correction awayHandle,-38.0,-174.0,-0.26267281106,-5.32653061224,0.26267281106,89.9,30.0,-187.0,0.207373271889,-5.72448979592,-0.207373271889,671.0,-81.0,-190.0,-0.559907834101,-5.81632653061,0.559907834101,2079.1
NA,NA,overlap,NA,white,6.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,5.0,5.0,543.0,543.0,0.0,0.0,543.0,0.0,5.0,543.0,0.0,0.0,0.0,543.0,5.0,0.0,543.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,427.683745584,psycho,bouton 1,bouton 2,French,black,32.0,A,left,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,30.0,asymm_kitchen_knife,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,16.5359119804,-16.5359119804,384.0,0.0,384.0,-208.0,-7.0,correction awayHandle,42.0,203.0,0.238185255198,9.515625,0.238185255198,236.4,,,,,,,,,,,,
